e2,01,fc,00,ff,ff,00,00
88,01,91,01,ff,ff,00,00
91,01,87,01,ff,ff,00,00
18,03,fb,00,ff,ff,00,00
19,03,90,01,ff,ff,00,00
1a,03,19,03,ff,ff,00,00
1a,03,de,01,8a,01,00,00
93,01,a8,01,8a,01,00,00
92,01,1b,03,ff,ff,00,00
dd,01,8d,01,ff,ff,00,00
dd,01,1b,03,a5,01,00,00
1e,03,1d,03,ff,ff,00,00
1d,03,1c,03,a5,01,00,00
1c,03,a5,01,ff,ff,00,00
a5,01,1b,03,ff,ff,00,00
1f,03,1a,03,8a,01,00,00
1f,03,92,01,8a,01,00,00
c9,01,d9,01,ff,ff,00,00
d8,01,c8,01,ff,ff,00,00
d8,01,cb,01,ff,ff,00,00
c9,01,ca,01,d8,01,00,00
22,03,20,03,21,03,00,00
22,03,73,01,ff,ff,00,00
59,01,20,03,ff,ff,00,00
5a,01,56,01,7f,01,00,00
b2,00,5a,01,ff,ff,00,00
71,01,7f,01,ff,ff,00,00
7f,01,5a,01,ff,ff,00,00
27,03,26,03,23,03,00,00
26,03,23,03,ff,ff,00,00
23,03,25,03,ff,ff,00,00
25,03,24,03,23,03,00,00
24,03,7a,00,ff,ff,00,00
21,03,29,03,ff,ff,00,00
29,03,28,03,21,03,00,00
28,03,ce,01,ff,ff,00,00
2a,03,e6,02,ff,ff,00,00
2b,03,b7,01,ff,ff,00,00
fe,02,2b,03,ff,ff,00,00
b5,01,2c,03,ff,ff,00,00
2d,03,fe,01,ff,ff,00,00
2d,03,2c,03,ff,ff,00,00
20,00,25,00,ff,ff,00,00
39,00,0d,00,ff,ff,00,00
21,00,24,00,ff,ff,00,00
20,00,39,00,0d,00,00,00
53,01,c1,01,c0,01,00,00
c0,01,2e,01,ff,ff,00,00
2d,01,2e,01,c0,01,00,00
2d,01,26,01,c0,01,00,00
20,01,24,01,c0,01,00,00
d3,00,31,01,ff,ff,00,00
d3,00,c0,01,ff,ff,00,00
d6,01,c3,01,ff,ff,00,00
bf,01,d7,01,14,01,00,00
d6,00,d4,00,ad,00,00,00
d5,00,81,02,ff,ff,00,00
e5,02,d5,00,ff,ff,00,00
88,02,82,02,81,02,00,00
92,02,89,02,81,02,00,00
81,02,89,02,ff,ff,00,00
32,01,92,02,81,02,00,00
32,01,84,02,ff,ff,00,00
25,01,53,02,ff,ff,00,00
3c,01,25,01,ff,ff,00,00
54,02,56,02,ff,ff,00,00
54,02,55,02,ff,ff,00,00
55,02,58,02,ff,ff,00,00
56,02,63,02,ff,ff,00,00
5c,02,58,02,55,02,00,00
5c,02,57,02,55,02,00,00
57,02,3c,01,55,02,00,00
dc,02,45,02,ff,ff,00,00
85,01,72,01,ff,ff,00,00
