a0,fc,da,fc,00,00,01,00,35,00,6a,00
63,02,c2,fd,00,00,0c,00,1d,00,84,00
1a,02,a4,fd,00,00,22,00,1d,00,84,00
18,fd,00,04,00,00,05,00,38,00,0b,01
5c,02,f2,fb,00,00,01,00,60,00,70,00
96,fc,00,04,00,00,01,00,69,00,0a,01
13,02,2a,fd,00,00,01,00,29,00,84,00
f2,01,07,fd,00,00,01,00,29,00,83,00
22,fc,d0,03,00,00,01,00,69,00,f6,00
ae,fb,00,04,00,00,01,00,69,00,09,01
d2,fb,24,04,00,00,2b,00,69,00,09,01
22,fc,74,04,00,00,5a,00,69,00,0a,01
72,fc,24,04,00,00,20,00,69,00,0a,01
22,fc,04,04,00,00,01,00,69,00,0a,01
22,fc,38,04,00,00,1d,00,69,00,0a,01
e6,fb,74,04,00,00,15,00,69,00,09,01
8d,fe,c1,01,00,00,01,00,04,00,d0,00
9b,fc,28,03,00,00,27,00,3e,00,f6,00
63,fc,f0,02,00,00,22,00,3e,00,f6,00
33,fc,f0,02,00,00,07,00,3e,00,f6,00
51,fc,3b,03,00,00,01,00,3e,00,f6,00
9b,fc,58,03,00,00,1f,00,3e,00,f6,00
cd,fd,78,02,00,00,01,00,1f,00,e3,00
ab,fd,56,02,00,00,25,00,1f,00,e3,00
ab,fd,eb,02,00,00,36,00,1f,00,f7,00
1d,fe,c8,02,00,00,1b,00,1f,00,e4,00
ab,fd,6b,03,00,00,0e,00,38,00,f7,00
ca,fd,b5,03,00,00,22,00,38,00,f7,00
62,fd,b5,03,00,00,01,00,38,00,f7,00
62,fd,4d,03,00,00,26,00,38,00,f7,00
62,fd,7d,03,00,00,01,00,38,00,f7,00
9a,fd,b5,03,00,00,05,00,38,00,f7,00
2a,fd,b5,03,00,00,15,00,38,00,f7,00
22,fc,b0,04,00,00,08,00,69,00,0a,01
5e,fc,74,04,00,00,01,00,69,00,0a,01
92,fc,74,04,00,00,01,00,69,00,0a,01
72,fc,c4,04,00,00,22,00,69,00,0a,01
22,fc,e4,04,00,00,01,00,69,00,1e,01
d2,fb,c4,04,00,00,26,00,69,00,09,01
2e,fe,fc,03,00,00,05,00,27,00,0c,01
4c,fe,b2,03,00,00,22,00,27,00,f8,00
6e,fe,d4,03,00,00,05,00,27,00,f8,00
be,fe,d4,03,00,00,0e,00,27,00,f8,00
4c,fe,47,04,00,00,05,00,27,00,0c,01
5e,fe,fc,03,00,00,01,00,27,00,0c,01
96,fe,64,04,00,00,01,00,27,00,0c,01
fe,fe,fc,03,00,00,22,00,27,00,0c,01
5a,ff,fc,03,00,00,01,00,33,00,0d,01
df,fe,47,04,00,00,08,00,27,00,0c,01
b2,fb,74,04,00,00,05,00,69,00,09,01
7e,fb,74,04,00,00,01,00,69,00,09,01
ae,fb,e8,04,00,00,15,00,69,00,1d,01
22,fc,18,05,00,00,01,00,69,00,1e,01
e6,fd,7c,05,00,00,39,00,62,00,1f,01
96,fc,e8,04,00,00,22,00,69,00,1e,01
c6,fc,74,04,00,00,01,00,69,00,0a,01
72,fd,74,04,00,00,05,00,64,00,0b,01
72,fd,08,05,00,00,01,00,62,00,1f,01
42,fd,7c,05,00,00,08,00,62,00,1f,01
72,fd,f0,05,00,00,21,00,62,00,33,01
e6,fd,20,06,00,00,1d,00,62,00,33,01
5a,fe,f0,05,00,00,01,00,62,00,34,01
8a,fe,7c,05,00,00,15,00,62,00,20,01
56,fe,7c,05,00,00,01,00,62,00,20,01
36,fe,cc,05,00,00,22,00,62,00,20,01
e6,fd,ec,05,00,00,01,00,62,00,33,01
96,fd,cc,05,00,00,26,00,62,00,1f,01
76,fd,7c,05,00,00,01,00,62,00,1f,01
96,fd,2c,05,00,00,08,00,62,00,1f,01
ba,fd,50,05,00,00,01,00,62,00,1f,01
9a,ff,d9,04,00,00,22,00,63,00,0d,01
26,ff,09,05,00,00,08,00,63,00,21,01
4a,ff,2d,05,00,00,01,00,63,00,21,01
2a,ff,7d,05,00,00,1b,00,63,00,21,01
4a,ff,cd,05,00,00,05,00,63,00,21,01
22,ff,76,02,00,00,1d,00,0a,00,e5,00
02,ff,c6,02,00,00,01,00,0a,00,e5,00
22,ff,16,03,00,00,01,00,0a,00,f9,00
72,ff,36,03,00,00,01,00,0a,00,f9,00
5a,ff,3c,04,00,00,0e,00,33,00,0d,01
9a,ff,fc,03,00,00,05,00,33,00,0d,01
9a,ff,3c,04,00,00,22,00,33,00,0d,01
9a,ff,ed,05,00,00,01,00,63,00,35,01
ea,ff,cd,05,00,00,0f,00,63,00,21,01
0e,00,f1,05,00,00,22,00,63,00,36,01
3e,00,7d,05,00,00,01,00,63,00,22,01
ea,ff,2d,05,00,00,22,00,63,00,21,01
9a,ff,7d,05,00,00,46,00,63,00,21,01
0e,00,09,05,00,00,00,00,63,00,22,01
9a,ff,b9,05,00,00,13,00,63,00,21,01
9a,ff,41,05,00,00,09,00,63,00,21,01
bc,ff,5d,05,00,00,ff,ff,63,00,21,01
bc,ff,b5,05,00,00,ff,ff,63,00,21,01
64,ff,b5,05,00,00,ff,ff,63,00,21,01
5e,ff,7d,05,00,00,05,00,63,00,21,01
64,ff,5d,05,00,00,ff,ff,63,00,21,01
31,01,65,04,00,00,22,00,5f,00,0f,01
31,01,99,04,00,00,0c,00,5f,00,0f,01
e1,00,b9,04,00,00,05,00,5f,00,0e,01
c1,00,09,05,00,00,22,00,5f,00,22,01
31,01,09,05,00,00,74,00,5f,00,23,01
8d,00,09,05,00,00,20,00,5f,00,22,01
bd,00,7d,05,00,00,25,00,5f,00,22,01
e3,02,70,04,00,00,ff,ff,68,00,10,01
31,01,ad,05,00,00,14,00,5f,00,23,01
a5,01,7d,05,00,00,22,00,5f,00,23,01
f5,00,09,05,00,00,01,00,5f,00,22,01
31,01,cd,04,00,00,01,00,5f,00,0f,01
5d,01,dd,04,00,00,01,00,5f,00,0f,01
5d,01,35,05,00,00,22,00,5f,00,23,01
d5,01,09,05,00,00,1b,00,5f,00,23,01
81,01,b9,04,00,00,20,00,5f,00,0f,01
61,02,4c,04,00,00,09,00,65,00,10,01
8f,02,c0,04,00,00,22,00,68,00,10,01
bf,02,34,05,00,00,01,00,68,00,24,01
6f,03,67,fc,00,00,01,00,66,00,71,00
38,02,16,fc,00,00,01,00,60,00,70,00
26,03,d5,fc,00,00,1d,00,44,00,71,00
ba,fd,a8,05,00,00,05,00,62,00,1f,01
a2,00,01,fb,00,00,0d,00,6c,00,5a,00
f2,00,e1,fa,00,00,01,00,6c,00,5a,00
42,01,01,fb,00,00,22,00,6c,00,5b,00
62,01,51,fb,00,00,01,00,6c,00,5b,00
12,fe,a8,05,00,00,01,00,62,00,20,01
12,fe,50,05,00,00,01,00,62,00,20,01
33,03,64,05,00,00,09,00,68,00,25,01
f2,00,51,fb,00,00,58,00,6c,00,5a,00
a7,03,34,05,00,00,01,00,68,00,25,01
d7,03,c0,04,00,00,25,00,68,00,11,01
a7,03,4c,04,00,00,01,00,68,00,11,01
33,03,1c,04,00,00,21,00,68,00,11,01
33,03,c0,04,00,00,33,00,68,00,11,01
33,03,50,04,00,00,14,00,68,00,11,01
c3,02,c0,04,00,00,ff,ff,68,00,10,01
e3,02,10,05,00,00,04,00,68,00,24,01
33,03,30,05,00,00,01,00,68,00,25,01
83,03,10,05,00,00,22,00,68,00,25,01
a3,03,c0,04,00,00,1c,00,68,00,11,01
83,03,70,04,00,00,01,00,68,00,11,01
5f,03,94,04,00,00,22,00,68,00,11,01
a1,01,09,05,00,00,01,00,5f,00,23,01
81,01,59,05,00,00,09,00,5f,00,23,01
31,01,79,05,00,00,01,00,5f,00,23,01
e1,00,59,05,00,00,05,00,5f,00,22,01
05,01,35,05,00,00,01,00,5f,00,23,01
a5,01,95,04,00,00,0d,00,5f,00,0f,01
07,03,94,04,00,00,ff,ff,68,00,11,01
07,03,ec,04,00,00,ff,ff,68,00,25,01
5f,03,ec,04,00,00,05,00,68,00,25,01
24,fd,d9,fe,00,00,1a,00,08,00,93,00
7f,04,67,fc,00,00,76,00,6b,00,72,00
bb,04,67,fc,00,00,29,00,6b,00,72,00
7f,04,2b,fc,00,00,29,00,6b,00,72,00
7f,04,a3,fc,00,00,29,00,6b,00,72,00
43,04,67,fc,00,00,29,00,6b,00,72,00
d5,fc,99,fb,00,00,7d,00,6a,00,56,00
61,ff,e5,fa,00,00,7e,00,61,00,59,00
e6,fd,3c,04,00,00,4a,00,58,00,0b,01
f2,fe,6d,ff,00,00,28,00,02,00,a8,00
f2,fe,cd,fe,00,00,29,00,02,00,94,00
ba,fe,05,ff,00,00,29,00,02,00,a8,00
f2,fe,3d,ff,00,00,11,00,02,00,a8,00
2a,ff,05,ff,00,00,11,00,02,00,a9,00
3d,fe,8b,00,00,00,01,00,03,00,bc,00
1c,fe,68,00,00,00,1f,00,03,00,bc,00
aa,fd,f6,ff,00,00,0d,00,03,00,bb,00
cc,fd,18,00,00,00,01,00,03,00,bb,00
cc,fd,68,00,00,00,00,00,03,00,bb,00
f2,00,ad,fa,00,00,62,00,6c,00,46,00
f2,00,8d,fb,00,00,28,00,6c,00,5a,00
f2,00,c1,fb,00,00,07,00,6c,00,5a,00
42,01,a1,fb,00,00,01,00,6c,00,5b,00
b9,01,16,fc,00,00,00,00,5a,00,6f,00
66,01,c5,fb,00,00,02,00,6c,00,5b,00
66,01,dd,fa,00,00,02,00,6c,00,47,00
7e,00,dd,fa,00,00,06,00,6c,00,46,00
4e,00,51,fb,00,00,02,00,6c,00,5a,00
db,03,67,fc,00,00,01,00,6b,00,71,00
d5,fc,f5,fa,00,00,75,00,6a,00,56,00
27,ff,89,fd,00,00,4b,00,51,00,81,00
aa,fe,89,fd,00,00,29,00,1c,00,80,00
ab,fd,64,fd,00,00,0e,00,73,00,7f,00
bf,fc,24,fd,00,00,01,00,35,00,7e,00
8f,fc,24,fd,00,00,00,00,35,00,7e,00
05,00,e5,fa,00,00,01,00,61,00,5a,00
2a,00,d2,fb,00,00,18,00,50,00,5a,00
1e,00,43,fc,00,00,22,00,28,00,6e,00
d5,ff,25,fc,00,00,01,00,28,00,6d,00
fd,ff,65,fc,00,00,03,00,28,00,6d,00
d5,ff,d1,fb,00,00,81,00,5b,00,59,00
8b,ff,43,fc,00,00,28,00,28,00,6d,00
74,04,16,fe,00,00,01,00,36,00,9a,00
74,04,c6,fd,00,00,01,00,36,00,86,00
24,04,c6,fd,00,00,01,00,36,00,86,00
4c,04,26,fe,00,00,12,00,36,00,9a,00
f2,fe,66,fe,00,00,27,00,2d,00,94,00
61,fe,3b,fe,00,00,24,00,1c,00,94,00
17,fe,1e,fe,00,00,0a,00,1c,00,94,00
61,fe,8b,fe,00,00,0a,00,2e,00,94,00
39,fe,fb,fd,00,00,27,00,1c,00,94,00
be,02,3d,fd,00,00,27,00,44,00,84,00
dc,02,88,fd,00,00,09,00,44,00,84,00
0b,04,f3,fb,00,00,02,00,6b,00,72,00
7f,04,c3,fb,00,00,06,00,6b,00,5e,00
f3,04,f3,fb,00,00,0a,00,6b,00,72,00
23,05,67,fc,00,00,0e,00,6b,00,73,00
f3,04,db,fc,00,00,12,00,6b,00,72,00
7f,04,0b,fd,00,00,1a,00,6b,00,86,00
0b,04,db,fc,00,00,1e,00,6b,00,72,00
2f,04,b7,fc,00,00,22,00,6b,00,72,00
0f,04,67,fc,00,00,1b,00,6b,00,72,00
2f,04,17,fc,00,00,13,00,6b,00,72,00
7f,04,f7,fb,00,00,0f,00,6b,00,72,00
cf,04,17,fc,00,00,0b,00,6b,00,72,00
ef,04,67,fc,00,00,07,00,6b,00,72,00
cf,04,b7,fc,00,00,03,00,6b,00,72,00
7f,04,d7,fc,00,00,1f,00,6b,00,72,00
cd,fb,00,fe,00,00,28,00,39,00,91,00
cd,fb,40,fe,00,00,17,00,39,00,91,00
2f,fc,fc,fc,00,00,00,00,35,00,7e,00
0d,fc,da,fc,00,00,16,00,35,00,6a,00
ef,fb,24,fd,00,00,01,00,35,00,7d,00
26,ff,b4,04,00,00,00,00,4e,00,0d,01
e6,fd,0c,05,00,00,00,00,62,00,1f,01
e6,fd,d8,04,00,00,01,00,62,00,0b,01
5a,fe,08,05,00,00,04,00,62,00,20,01
26,ff,f1,05,00,00,0b,00,63,00,35,01
9a,ff,21,06,00,00,0f,00,63,00,35,01
f6,fe,7d,05,00,00,28,00,63,00,20,01
61,00,3e,04,00,00,27,00,5d,00,0e,01
bd,00,95,04,00,00,22,00,5f,00,0e,01
bf,02,4c,04,00,00,00,00,68,00,10,01
ab,fd,00,04,00,00,09,00,38,00,0b,01
b1,ff,35,fb,00,00,63,00,61,00,59,00
61,ff,a9,fa,00,00,29,00,61,00,45,00
9d,ff,e5,fa,00,00,01,00,61,00,59,00
61,ff,21,fb,00,00,29,00,61,00,59,00
25,ff,e5,fa,00,00,29,00,61,00,59,00
d5,ff,59,fb,00,00,01,00,61,00,59,00
b1,ff,95,fa,00,00,22,00,61,00,45,00
11,ff,95,fa,00,00,24,00,61,00,45,00
11,ff,35,fb,00,00,19,00,61,00,59,00
61,ff,41,fa,00,00,01,00,61,00,45,00
61,ff,75,fa,00,00,7f,00,61,00,45,00
ed,fe,71,fa,00,00,03,00,61,00,44,00
bd,fe,e5,fa,00,00,07,00,61,00,58,00
ed,fe,59,fb,00,00,01,00,61,00,58,00
61,ff,89,fb,00,00,29,00,61,00,59,00
2f,ff,e0,fb,00,00,01,00,57,00,6d,00
e1,fe,e0,fb,00,00,01,00,45,00,6c,00
4e,fe,e0,fb,00,00,0b,00,45,00,6c,00
e5,fd,99,fb,00,00,0f,00,67,00,57,00
79,fd,99,fb,00,00,01,00,6a,00,57,00
49,fd,25,fb,00,00,00,00,6a,00,57,00
25,fd,49,fb,00,00,00,00,6a,00,57,00
d5,fc,29,fb,00,00,01,00,6a,00,56,00
49,fd,0d,fc,00,00,01,00,6a,00,6b,00
99,fc,99,fb,00,00,01,00,6a,00,56,00
85,fc,49,fb,00,00,28,00,6a,00,56,00
61,fc,25,fb,00,00,22,00,6a,00,56,00
31,fc,99,fb,00,00,24,00,6a,00,56,00
d5,fc,3d,fc,00,00,28,00,6a,00,6a,00
61,fc,0d,fc,00,00,22,00,6a,00,6a,00
25,fd,e9,fb,00,00,1b,00,6a,00,6b,00
85,fc,e9,fb,00,00,22,00,6a,00,6a,00
45,fd,99,fb,00,00,01,00,6a,00,57,00
11,fd,99,fb,00,00,00,00,6a,00,57,00
d5,fc,5d,fb,00,00,00,00,6a,00,56,00
d5,fc,d5,fb,00,00,01,00,6a,00,56,00
2d,01,d2,fd,00,00,27,00,2c,00,83,00
2d,01,92,fe,00,00,25,00,07,00,97,00
76,01,b0,fe,00,00,0b,00,07,00,97,00
e4,01,b0,fe,00,00,1e,00,2f,00,97,00
95,01,fa,fe,00,00,28,00,07,00,ab,00
3c,02,ee,02,00,00,28,00,54,00,fc,00
65,fc,99,fb,00,00,16,00,6a,00,56,00
29,02,95,04,00,00,01,00,6d,00,10,01
5a,fe,b4,04,00,00,12,00,6e,00,0c,01
49,fd,a6,02,00,00,01,00,6f,00,e3,00
6b,fd,24,fd,00,00,0a,00,73,00,7f,00
6b,fd,64,fd,00,00,06,00,73,00,7f,00
8b,fd,44,fd,00,00,02,00,73,00,7f,00
61,fe,11,fd,00,00,1b,00,76,00,80,00
02,04,3d,fd,00,00,01,00,75,00,86,00
8e,03,3d,fd,00,00,0d,00,44,00,85,00
26,03,ee,fd,00,00,0d,00,72,00,99,00
66,03,2e,fe,00,00,04,00,72,00,99,00
26,03,2e,fe,00,00,09,00,72,00,99,00
d6,02,2e,fe,00,00,11,00,55,00,98,00
6f,03,88,fd,00,00,00,00,44,00,85,00
49,03,da,00,00,00,11,00,70,00,c1,00
69,03,ba,00,00,00,07,00,70,00,c1,00
49,03,9a,00,00,00,01,00,70,00,c1,00
1c,fd,15,00,00,00,2f,00,71,00,bb,00
3c,fd,f5,ff,00,00,01,00,71,00,bb,00
3c,fd,35,00,00,00,01,00,71,00,bb,00
fc,fc,f5,ff,00,00,03,00,71,00,ba,00
fc,fc,35,00,00,00,0b,00,71,00,ba,00
89,03,9a,00,00,00,28,00,70,00,c1,00
89,03,da,00,00,00,0f,00,70,00,c1,00
8a,fd,dd,03,00,00,0f,00,38,00,f7,00
af,fd,0c,fc,00,00,01,00,77,00,6b,00
9e,fd,75,fc,00,00,15,00,79,00,6b,00
26,fd,da,fc,00,00,01,00,78,00,6b,00
a3,fd,39,fc,00,00,ff,ff,02,00,6b,00
18,fc,1c,fc,00,00,ff,ff,17,00,6a,00
19,ff,d7,01,00,00,ff,ff,26,00,d1,00
3d,fd,3c,00,00,00,ff,ff,54,00,bb,00
60,fd,bc,ff,00,00,ff,ff,57,00,a7,00
15,03,1b,fe,00,00,ff,ff,21,00,99,00
51,02,1a,00,00,00,ff,ff,27,00,c0,00
91,02,1a,00,00,00,ff,ff,27,00,c0,00
8b,fc,87,00,00,00,ff,ff,54,00,ba,00
9d,fc,3c,00,00,00,ff,ff,54,00,ba,00
0d,fd,3c,00,00,00,ff,ff,54,00,bb,00
d5,fc,04,00,00,00,ff,ff,54,00,ba,00
92,03,ae,fe,00,00,ff,ff,09,00,99,00
e1,fd,24,01,00,00,ff,ff,01,00,cf,00
